YearStart,LocationAbbr,LocationDesc,Data_Value,QuestionID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2022,CT,Connecticut,30.4,Q036,Gender,Male,GEN,MALE
2022,DE,Delaware,35.3,Q036,Gender,Male,GEN,MALE
2022,DC,District of Columbia,21.5,Q036,Gender,Male,GEN,MALE
2022,FL,Florida,32.4,Q036,Gender,Male,GEN,MALE
2022,GA,Georgia,34.1,Q036,Gender,Male,GEN,MALE
2022,GU,Guam,35.3,Q036,Gender,Male,GEN,MALE
2022,HI,Hawaii,27.0,Q036,Gender,Male,GEN,MALE
2022,ID,Idaho,33.4,Q036,Gender,Male,GEN,MALE
2022,IL,Illinois,31.0,Q036,Gender,Male,GEN,MALE
2022,IN,Indiana,36.6,Q036,Gender,Male,GEN,MALE
2022,IA,Iowa,35.8,Q036,Gender,Male,GEN,MALE
2022,KS,Kansas,34.7,Q036,Gender,Male,GEN,MALE
2022,KY,Kentucky,38.7,Q036,Gender,Male,GEN,MALE
2022,LA,Louisiana,37.6,Q036,Gender,Male,GEN,MALE
2022,ME,Maine,32.6,Q036,Gender,Male,GEN,MALE
2022,MD,Maryland,31.5,Q036,Gender,Male,GEN,MALE
2022,MA,Massachusetts,28.0,Q036,Gender,Male,GEN,MALE
2022,MI,Michigan,33.4,Q036,Gender,Male,GEN,MALE
2022,MN,Minnesota,34.6,Q036,Gender,Male,GEN,MALE
2022,MS,Mississippi,37.0,Q036,Gender,Male,GEN,MALE
2022,MO,Missouri,35.3,Q036,Gender,Male,GEN,MALE
2022,MT,Montana,30.4,Q036,Gender,Male,GEN,MALE
2022,US,National,32.6,Q036,Gender,Male,GEN,MALE
2022,NE,Nebraska,35.2,Q036,Gender,Male,GEN,MALE
2022,NV,Nevada,31.9,Q036,Gender,Male,GEN,MALE
2022,NH,New Hampshire,30.2,Q036,Gender,Male,GEN,MALE
2022,NJ,New Jersey,30.7,Q036,Gender,Male,GEN,MALE
2022,NM,New Mexico,32.2,Q036,Gender,Male,GEN,MALE
2022,NY,New York,29.9,Q036,Gender,Male,GEN,MALE
2022,NC,North Carolina,32.1,Q036,Gender,Male,GEN,MALE
2022,ND,North Dakota,37.0,Q036,Gender,Male,GEN,MALE
2022,OH,Ohio,37.2,Q036,Gender,Male,GEN,MALE
2022,OK,Oklahoma,38.4,Q036,Gender,Male,GEN,MALE
2022,OR,Oregon,30.5,Q036,Gender,Male,GEN,MALE
2022,PA,Pennsylvania,32.4,Q036,Gender,Male,GEN,MALE
2022,PR,Puerto Rico,31.4,Q036,Gender,Male,GEN,MALE
2022,RI,Rhode Island,29.8,Q036,Gender,Male,GEN,MALE
2022,SC,South Carolina,32.8,Q036,Gender,Male,GEN,MALE
2022,SD,South Dakota,36.6,Q036,Gender,Male,GEN,MALE
2022,TN,Tennessee,35.1,Q036,Gender,Male,GEN,MALE
2022,TX,Texas,34.4,Q036,Gender,Male,GEN,MALE
2022,UT,Utah,31.7,Q036,Gender,Male,GEN,MALE
2022,VT,Vermont,26.0,Q036,Gender,Male,GEN,MALE
2022,VI,Virgin Islands,27.1,Q036,Gender,Male,GEN,MALE
2022,VA,Virginia,34.2,Q036,Gender,Male,GEN,MALE
2022,WA,Washington,31.6,Q036,Gender,Male,GEN,MALE
2022,WV,West Virginia,41.6,Q036,Gender,Male,GEN,MALE
2022,WI,Wisconsin,38.0,Q036,Gender,Male,GEN,MALE
2022,WY,Wyoming,34.3,Q036,Gender,Male,GEN,MALE
