YearStart,LocationAbbr,LocationDesc,Data_Value,QuestionID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2022,MD,Maryland,38.2,Q037,Gender,Male,GEN,MALE
2022,MA,Massachusetts,39.8,Q037,Gender,Male,GEN,MALE
2022,MI,Michigan,37.4,Q037,Gender,Male,GEN,MALE
2022,MN,Minnesota,39.4,Q037,Gender,Male,GEN,MALE
2022,MS,Mississippi,36.9,Q037,Gender,Male,GEN,MALE
2022,MO,Missouri,38.7,Q037,Gender,Male,GEN,MALE
2022,MT,Montana,40.8,Q037,Gender,Male,GEN,MALE
2022,US,National,38.9,Q037,Gender,Male,GEN,MALE
2022,NE,Nebraska,39.3,Q037,Gender,Male,GEN,MALE
2022,NV,Nevada,39.1,Q037,Gender,Male,GEN,MALE
2022,NH,New Hampshire,41.1,Q037,Gender,Male,GEN,MALE
2022,NJ,New Jersey,40.9,Q037,Gender,Male,GEN,MALE
2022,NM,New Mexico,41.0,Q037,Gender,Male,GEN,MALE
2022,NY,New York,38.4,Q037,Gender,Male,GEN,MALE
2022,NC,North Carolina,41.6,Q037,Gender,Male,GEN,MALE
2022,ND,North Dakota,39.9,Q037,Gender,Male,GEN,MALE
2022,OH,Ohio,36.6,Q037,Gender,Male,GEN,MALE
2022,OK,Oklahoma,36.7,Q037,Gender,Male,GEN,MALE
2022,OR,Oregon,39.8,Q037,Gender,Male,GEN,MALE
2022,PA,Pennsylvania,38.3,Q037,Gender,Male,GEN,MALE
2022,PR,Puerto Rico,39.1,Q037,Gender,Male,GEN,MALE
2022,RI,Rhode Island,41.7,Q037,Gender,Male,GEN,MALE
2022,SC,South Carolina,40.7,Q037,Gender,Male,GEN,MALE
2022,SD,South Dakota,40.3,Q037,Gender,Male,GEN,MALE
2022,TN,Tennessee,39.0,Q037,Gender,Male,GEN,MALE
2022,TX,Texas,39.6,Q037,Gender,Male,GEN,MALE
2022,UT,Utah,38.8,Q037,Gender,Male,GEN,MALE
2022,VT,Vermont,38.8,Q037,Gender,Male,GEN,MALE
2022,VI,Virgin Islands,42.1,Q037,Gender,Male,GEN,MALE
2022,VA,Virginia,37.1,Q037,Gender,Male,GEN,MALE
2022,WA,Washington,39.2,Q037,Gender,Male,GEN,MALE
2022,WV,West Virginia,37.9,Q037,Gender,Male,GEN,MALE
2022,WI,Wisconsin,36.2,Q037,Gender,Male,GEN,MALE
2022,WY,Wyoming,38.0,Q037,Gender,Male,GEN,MALE
