YearStart,LocationAbbr,LocationDesc,Data_Value,QuestionID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2022,CA,California,30.7,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,CO,Colorado,32.1,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,CT,Connecticut,36.0,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,DE,Delaware,27.3,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,DC,District of Columbia,31.8,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,FL,Florida,26.4,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,GA,Georgia,27.9,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,GU,Guam,28.8,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,HI,Hawaii,34.0,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,IL,Illinois,41.0,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,IN,Indiana,28.6,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,IA,Iowa,36.7,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,KS,Kansas,30.0,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,MD,Maryland,36.5,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,MA,Massachusetts,29.9,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,MI,Michigan,34.0,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,MN,Minnesota,34.0,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,MO,Missouri,30.8,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,US,National,32.0,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,NE,Nebraska,33.2,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,NV,Nevada,28.1,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,NH,New Hampshire,39.1,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,NJ,New Jersey,35.6,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,NY,New York,30.7,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,NC,North Carolina,35.1,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,OH,Ohio,24.4,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,OK,Oklahoma,30.5,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,OR,Oregon,33.2,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,PA,Pennsylvania,36.1,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,RI,Rhode Island,30.9,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,SC,South Carolina,40.1,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,TX,Texas,32.0,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,UT,Utah,37.6,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,VT,Vermont,43.6,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,VA,Virginia,29.0,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,WA,Washington,31.8,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,WI,Wisconsin,33.5,Q037,Race/Ethnicity,Asian,RACE,RACEASN
2022,CA,California,41.9,Q037,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2022,GU,Guam,34.9,Q037,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2022,HI,Hawaii,26.2,Q037,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2022,US,National,32.5,Q037,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2022,WA,Washington,25.9,Q037,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2022,AL,Alabama,32.3,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,AK,Alaska,44.8,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,AZ,Arizona,33.0,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,AR,Arkansas,42.9,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,CA,California,36.2,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,CO,Colorado,38.2,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,CT,Connecticut,37.8,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,DE,Delaware,42.0,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,DC,District of Columbia,29.5,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,FL,Florida,33.3,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,GA,Georgia,36.3,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,GU,Guam,28.8,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,HI,Hawaii,36.5,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,ID,Idaho,35.4,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,IL,Illinois,34.7,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,IN,Indiana,32.4,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,IA,Iowa,36.6,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,KS,Kansas,36.3,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,KY,Kentucky,28.3,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,LA,Louisiana,29.3,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,ME,Maine,28.9,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,MD,Maryland,38.0,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,MA,Massachusetts,37.6,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,MI,Michigan,32.3,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,MN,Minnesota,35.4,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,MS,Mississippi,25.3,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,MO,Missouri,35.0,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,MT,Montana,30.1,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,US,National,35.7,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,NE,Nebraska,37.8,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,NV,Nevada,36.2,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,NH,New Hampshire,29.2,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,NJ,New Jersey,38.0,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,NM,New Mexico,39.3,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,NY,New York,37.2,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,NC,North Carolina,35.0,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,ND,North Dakota,39.3,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,OH,Ohio,35.5,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,OK,Oklahoma,31.1,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,OR,Oregon,37.6,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,PA,Pennsylvania,34.8,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,PR,Puerto Rico,36.6,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,RI,Rhode Island,39.0,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,SC,South Carolina,33.6,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,SD,South Dakota,34.8,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,TN,Tennessee,32.4,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,TX,Texas,36.6,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,UT,Utah,36.0,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,VT,Vermont,39.0,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,VI,Virgin Islands,48.4,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,VA,Virginia,34.8,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,WA,Washington,36.4,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,WV,West Virginia,31.0,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,WI,Wisconsin,31.4,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,WY,Wyoming,26.5,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS
2022,AL,Alabama,28.0,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,AK,Alaska,28.6,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,AZ,Arizona,35.5,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,AR,Arkansas,27.4,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,CA,California,34.0,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,CO,Colorado,37.2,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,CT,Connecticut,39.4,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,DE,Delaware,27.3,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,DC,District of Columbia,30.2,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,FL,Florida,37.5,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,GA,Georgia,28.2,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,HI,Hawaii,51.3,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,IL,Illinois,25.6,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,IN,Indiana,30.0,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,IA,Iowa,28.5,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,KS,Kansas,36.0,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,KY,Kentucky,29.1,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,LA,Louisiana,29.0,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,ME,Maine,38.8,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,MD,Maryland,32.4,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,MA,Massachusetts,31.3,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,MI,Michigan,29.6,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,MN,Minnesota,33.3,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,MS,Mississippi,30.2,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,MO,Missouri,32.1,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,US,National,31.6,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,NE,Nebraska,34.4,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,NV,Nevada,33.6,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,NJ,New Jersey,33.0,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,NM,New Mexico,41.5,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,NY,New York,34.6,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,NC,North Carolina,33.4,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,ND,North Dakota,36.4,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,OH,Ohio,28.5,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,OK,Oklahoma,31.4,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,OR,Oregon,44.9,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,PA,Pennsylvania,36.1,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,RI,Rhode Island,38.8,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,SC,South Carolina,30.2,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,SD,South Dakota,19.8,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,TN,Tennessee,27.9,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,TX,Texas,30.7,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,VT,Vermont,52.7,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,VI,Virgin Islands,34.3,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,VA,Virginia,28.3,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,WA,Washington,41.8,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,WV,West Virginia,29.2,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,WI,Wisconsin,28.0,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2022,AL,Alabama,36.1,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,AK,Alaska,37.6,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,AZ,Arizona,33.7,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,AR,Arkansas,34.1,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,CA,California,34.9,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,CO,Colorado,34.5,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,CT,Connecticut,35.1,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,DE,Delaware,36.0,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,DC,District of Columbia,31.2,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,FL,Florida,35.1,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,GA,Georgia,33.6,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,GU,Guam,44.3,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,HI,Hawaii,36.7,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,ID,Idaho,35.9,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,IL,Illinois,35.4,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,IN,Indiana,34.0,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,IA,Iowa,33.9,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,KS,Kansas,33.2,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,KY,Kentucky,34.6,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,LA,Louisiana,33.4,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,ME,Maine,33.7,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,MD,Maryland,34.9,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,MA,Massachusetts,34.6,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,MI,Michigan,33.6,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,MN,Minnesota,35.5,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,MS,Mississippi,34.7,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,MO,Missouri,34.2,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,MT,Montana,35.7,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,US,National,34.5,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,NE,Nebraska,34.8,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,NV,Nevada,33.4,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,NH,New Hampshire,36.7,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,NJ,New Jersey,37.0,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,NM,New Mexico,34.5,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,NY,New York,33.8,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,NC,North Carolina,36.4,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,ND,North Dakota,35.6,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,OH,Ohio,33.5,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,OK,Oklahoma,33.1,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,OR,Oregon,35.7,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,PA,Pennsylvania,34.0,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,RI,Rhode Island,37.0,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,SC,South Carolina,36.4,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,SD,South Dakota,36.0,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,TN,Tennessee,32.6,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,TX,Texas,34.5,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,UT,Utah,34.1,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,VT,Vermont,33.6,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,VI,Virgin Islands,17.2,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,VA,Virginia,32.9,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,WA,Washington,34.4,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,WV,West Virginia,33.7,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,WI,Wisconsin,33.6,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2022,WY,Wyoming,36.9,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
